smiles,dock_3fap,dock_7pqv,dock_combined,depth,used_time,mol,is_valid,canon_smiles,is_novel_moses,QED,logP,MW,HBD,HBA,RotB,TPSA,Lipinski_violations,Lipinski_pass,SA_score
Nn1c(=O)[nH]c(=S)n1-c1cccc([N+](=O)[O-])c1,-7.057,-6.975,-14.032,6,35875.051,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED207D50>,TRUE,Nn1c(=O)[nH]c(=S)n1-c1cccc([N+](=O)[O-])c1,TRUE,0.3461824717036545,0.3185899999999998,253.243,2,7,2,111.88,0,TRUE,3.036164909599753
Nn1c([C@@H]2CCCC[NH+]2CC(=O)N2CCC[C@@H](C(=O)N3c4ccccc4C3)C2)nc2ccccc21,-12.186,-9.488,-21.674,6,35875.051,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED207DB0>,TRUE,Nn1c([C@@H]2CCCC[NH+]2CC(=O)N2CCC[C@@H](C(=O)N3Cc4ccccc43)C2)nc2ccccc21,TRUE,0.564223387234532,1.6454000000000004,473.6010000000002,2,5,4,88.9,0,TRUE,4.366544186528498
Nn1c(-c2ccc(Cl)c(Cl)c2)nc2ccccc21,-8.634,-8.338,-16.972,6,35875.051,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED207E10>,TRUE,Nn1c(-c2ccc(Cl)c(Cl)c2)nc2ccccc21,TRUE,0.6892135105933945,3.7239,278.142,1,3,1,43.84,0,TRUE,2.0595774169421404
Nn1c(SCc2nnc(C3CCCCC3)n2Cc2ccccc2Cl)ccc1-n1cncn1,-10.002,-9.232,-19.234,6,35875.051,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED207E70>,TRUE,Nn1c(SCc2nnc(C3CCCCC3)n2Cc2ccccc2Cl)ccc1-n1cncn1,TRUE,0.3186459501889218,4.415800000000004,469.018,1,9,7,92.37,0,TRUE,3.1101568324123035
[NH3+][C@H](Cc1cc(F)cc(Br)c1)S(=O)(=O)c1ccccc1,-8.44,-8.155,-16.595,4,35977.025,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED207ED0>,TRUE,[NH3+][C@H](Cc1cc(F)cc(Br)c1)S(=O)(=O)c1ccccc1,TRUE,0.9096633958772888,2.1726,359.24000000000007,1,2,4,61.78,0,TRUE,3.1215886565205864
[NH3+][C@H](c1ccccc1)c1ccc(N2CCC(CO)CC2)cc1,-9.784,-8.077,-17.861,4,35977.025,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED207F30>,TRUE,[NH3+][C@H](c1ccccc1)c1ccc(N2CCC(CO)CC2)cc1,TRUE,0.9090067801792422,2.2265999999999995,297.422,2,2,4,51.11,0,TRUE,2.9074160915676543
[NH3+][C@H](CC(=O)[O-])c1cccs1,-5.265,-5.02,-10.285,4,35977.025,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED207F90>,TRUE,[NH3+][C@H](CC(=O)[O-])c1cccs1,TRUE,0.6447067523303943,-0.8289,171.22099999999998,1,3,3,67.77,0,TRUE,4.442131099524281
[NH3+][C@H](c1ccc(Br)s1)[C@H]1Cc2ccccc21,-7.869,-7.229,-15.098,4,35977.025,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208030>,TRUE,[NH3+][C@H](c1ccc(Br)s1)[C@H]1Cc2ccccc21,TRUE,0.8813563533879312,3.133500000000001,295.225,1,1,2,27.64,0,TRUE,3.763790948438433
[NH3+][C@H](Cc1ccc(Cl)cc1)C1C(C)(C)CO1,-7.068,-6.527,-13.595,4,35977.025,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208090>,TRUE,CC1(C)COC1[C@H]([NH3+])Cc1ccc(Cl)cc1,TRUE,0.8613008053015547,1.918,240.754,1,1,3,36.870000000000005,0,TRUE,3.876833849016117
[NH3+][C@H](c1ccc(C2CC2)cc1)c1cnccn1,-7.632,-7.178,-14.81,4,35977.025,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2080F0>,TRUE,[NH3+][C@H](c1ccc(C2CC2)cc1)c1cnccn1,TRUE,0.8654183586696709,1.6852999999999998,226.30300000000005,1,2,3,53.42,0,TRUE,3.2711894329796944
[NH3+][C@](O)(c1ccc(Cl)cc1)[C@H]1COc2ccccc21,-8.36,-7.751,-16.111,4,36018.192,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208150>,TRUE,[NH3+][C@](O)(c1ccc(Cl)cc1)[C@H]1COc2ccccc21,TRUE,0.8234046990948197,1.9032,276.743,2,2,2,57.10000000000001,0,TRUE,3.5366732449312286
[NH3+][C@](O)(c1ccccc1)[C@H]1CCCCN1,-7.301,-6.664,-13.965,4,36018.192,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2081B0>,TRUE,[NH3+][C@](O)(c1ccccc1)[C@H]1CCCCN1,TRUE,0.6073857586732112,0.2156999999999996,207.29699999999997,3,2,2,59.900000000000006,0,TRUE,3.643646984909497
[NH3+][C@](C)(NCC[NH+]1CCCC1)c1ccccc1,-7,-6.507,-13.507,5,36110.729,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208210>,TRUE,C[C@@]([NH3+])(NCC[NH+]1CCCC1)c1ccccc1,TRUE,0.5846880075647999,-0.6305,235.375,3,1,5,44.11,0,TRUE,4.836115649620197
[NH3+][C@](CO)(c1ccc(F)cc1F)N1CCCC2(CCCCC2)C1,-8.732,-8.815,-17.547,5,36110.729,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208270>,TRUE,[NH3+][C@](CO)(c1ccc(F)cc1F)N1CCCC2(CCCCC2)C1,TRUE,0.8964841538119396,2.398100000000001,325.4230000000001,2,2,3,51.11000000000001,0,TRUE,4.084525796469356
[NH3+][C@](C)(C[C@H]1CC[NH2+]C1)c1cc(Cl)ccc1Cl,-7.416,-7.076,-14.492,5,36110.729,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2082D0>,TRUE,C[C@@]([NH3+])(C[C@H]1CC[NH2+]C1)c1cc(Cl)ccc1Cl,TRUE,0.8378957402072023,1.4239000000000002,275.223,2,0,3,44.25,0,TRUE,4.949175880519499
C[C@H](NC(=O)COc1ccc(OCC(N)=O)cc1)c1ccccc1,-8.687,-7.989,-16.676,5,36425.295,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208330>,TRUE,C[C@H](NC(=O)COc1ccc(OCC(N)=O)cc1)c1ccccc1,TRUE,0.7729986382360172,1.8068999999999995,328.368,2,4,8,90.65,0,TRUE,2.159660309298518
C[C@H](Nc1nccc(Cl)c1)c1ccc(Cl)cc1,-7.841,-7.191,-15.032,5,36425.295,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208390>,TRUE,C[C@H](Nc1cc(Cl)ccn1)c1ccc(Cl)cc1,TRUE,0.8811387208406218,4.561500000000002,267.159,1,2,3,24.92,0,TRUE,2.3671715758368386
C[C@H](NC(=O)c1ccccc1Cl)c1cnn(C)c1,-7.662,-7.44,-15.102,5,36425.295,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2083F0>,TRUE,C[C@H](NC(=O)c1ccccc1Cl)c1cnn(C)c1,TRUE,0.9251717771556904,2.5645000000000007,263.72799999999995,1,3,3,46.92,0,TRUE,2.3557772661420437
C[C@H](Nc1cccc(Cl)c1)c1nc(CC2CCCC2)n(C)n1,-8.91,-8.073,-16.983,5,36425.295,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208450>,TRUE,C[C@H](Nc1cccc(Cl)c1)c1nc(CC2CCCC2)n(C)n1,TRUE,0.8895515129914254,4.3743000000000025,318.85200000000003,1,4,5,42.74,0,TRUE,2.933254999534688
C[C@H](N[C@@H]1C[NH+](C2CC2)C1(C)C)c1nc(C(F)(F)F)ccc1OC(F)F,-8.394,-7.715,-16.109,5,36425.295,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2084B0>,TRUE,C[C@H](N[C@@H]1C[NH+](C2CC2)C1(C)C)c1nc(C(F)(F)F)ccc1OC(F)F,TRUE,0.7454727227409277,2.5605,380.381,2,3,6,38.59,0,TRUE,4.815754025951207
C[C@H](NC(=O)C1=Cc2ccccc2O[C@H]1[NH+]1CCCCC1)c1ccccc1,-10.831,-9.234,-20.065,5,36425.295,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208510>,TRUE,C[C@H](NC(=O)C1=Cc2ccccc2O[C@H]1[NH+]1CCCCC1)c1ccccc1,TRUE,0.8771878833136929,2.7347,363.48100000000017,2,2,4,42.77,0,TRUE,4.036585186970796
C[C@H](Nc1ccc(C(=O)NC2CC2)cn1)c1nnnn1-c1ccccc1,-9.233,-9.261,-18.494,5,36425.295,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208570>,TRUE,C[C@H](Nc1ccc(C(=O)NC2CC2)cn1)c1nnnn1-c1ccccc1,TRUE,0.707359346212028,2.1226,349.398,2,7,6,97.62,0,TRUE,2.750054406536865
C[C@H](N[C@@H]1CCc2ccc(F)cc21)c1ccc(-n2cccc2)cc1,-10.417,-9.435,-19.852,5,36425.295,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2085D0>,TRUE,C[C@H](N[C@@H]1CCc2ccc(F)cc21)c1ccc(-n2cccc2)cc1,TRUE,0.7191514988116308,4.954500000000004,320.411,1,2,4,16.96,0,TRUE,2.985940475360101
C[C@H](NC(=O)C(C)(C)[NH+](C)Cc1ccncc1)c1ccoc1,-8.031,-7.145,-15.176,5,36425.295,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208630>,TRUE,C[C@H](NC(=O)C(C)(C)[NH+](C)Cc1ccncc1)c1ccoc1,TRUE,0.846538210695854,1.3453000000000008,302.398,2,3,6,59.57,0,TRUE,4.206958839762027
C[C@H](Nc1cccc(NC(=O)C(=O)NC2CCCCC2)c1)c1ccccc1,-10.302,-8.655,-18.957,5,36425.295,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208690>,TRUE,C[C@H](Nc1cccc(NC(=O)C(=O)NC2CCCCC2)c1)c1ccccc1,TRUE,0.6939765742608744,4.247100000000003,365.4770000000001,3,3,5,70.22999999999999,0,TRUE,2.4074272576094504
C[C@H](N[C@@H]1CCOC1=O)c1nc2c(s1)CC[NH+](Cc1ccccc1F)C2,-8.927,-8.877,-17.804,5,36425.295,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2086F0>,TRUE,C[C@H](N[C@@H]1CCOC1=O)c1nc2c(s1)CC[NH+](Cc1ccccc1F)C2,TRUE,0.7747208740060847,1.3895000000000006,376.47700000000015,2,5,5,55.66,0,TRUE,4.65947132361007
CS(=O)(=O)c1ccccc1NC(=O)CSC(=O)[O-],-7.087,-6.691,-13.778,7,36556.918,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208750>,TRUE,CS(=O)(=O)c1ccccc1NC(=O)CSC(=O)[O-],TRUE,0.8427499858955566,0.1051,288.3260000000001,1,6,4,103.37,0,TRUE,2.517568310607301
CS(=O)(=O)c1ccc(C(=O)NCCc2cccc(F)c2)cc1,-9.409,-8.213,-17.622,7,36556.918,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2087B0>,TRUE,CS(=O)(=O)c1ccc(C(=O)NCCc2cccc(F)c2)cc1,TRUE,0.9181100031874924,2.2017000000000007,321.373,1,3,5,63.24,0,TRUE,1.689483004097223
CS(=O)(=O)N(CC(=O)NCCCc1ccccc1)C(=O)Cc1ccccc1,-9.473,-8.691,-18.164,7,36556.918,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208810>,TRUE,CS(=O)(=O)N(CC(=O)NCCCc1ccccc1)C(=O)Cc1ccccc1,TRUE,0.6637885196412957,1.7662999999999998,388.48900000000015,1,4,9,83.55000000000001,0,TRUE,2.136101265481745
CS(=O)(=O)CCCCNC(=O)c1cccc(Cn2cncn2)c1,-7.221,-7.719,-14.94,7,36556.918,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208870>,TRUE,CS(=O)(=O)CCCCNC(=O)c1cccc(Cn2cncn2)c1,TRUE,0.722337373411018,0.8809999999999989,336.41700000000003,1,6,8,93.95,0,TRUE,2.184364861731231
C/C=C(/C)C(=O)N(C)C[C@H]1CCCN(C(=O)C(C)C)C1,-7.801,-7.552,-15.353,5,36627.323,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2088D0>,TRUE,C/C=C(/C)C(=O)N(C)C[C@H]1CCCN(C(=O)C(C)C)C1,TRUE,0.7414562608070033,2.3056,280.41200000000003,0,2,4,40.620000000000005,0,TRUE,3.100402901143889
C/C=C/C(=O)Nc1cccc(C(=O)N(C)[C@H](C)C2CCCCC2)c1,-8.974,-8.072,-17.046,5,36627.323,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208930>,TRUE,C/C=C/C(=O)Nc1cccc(C(=O)N(C)[C@H](C)C2CCCCC2)c1,TRUE,0.8218514274718646,4.242000000000004,328.4560000000002,1,2,5,49.41,0,TRUE,2.745347815207886
C/C=C/CC[NH+](C)CC(=O)Nc1ccccc1F,-7.275,-6.794,-14.069,5,36627.323,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208990>,TRUE,C/C=C/CC[NH+](C)CC(=O)Nc1ccccc1F,TRUE,0.7329430209958926,1.2450999999999994,251.325,2,1,6,33.54,0,TRUE,3.780773573834351
Cc1[nH]cc(C(N)=O)c1C[NH2+]C(C)(C)C,-6.511,-6.354,-12.865,7,36876.473,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2089F0>,TRUE,Cc1[nH]cc(C(N)=O)c1C[NH2+]C(C)(C)C,TRUE,0.6584539122131858,0.2839200000000001,210.301,3,1,3,75.49000000000001,0,TRUE,3.838191106969597
Cc1[nH]ccc1NC(=O)CN(C)C(=O)[C@H]1[C@@H](C)C[C@H](C)C1,-8.075,-7.859,-15.934,7,36876.473,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208A50>,TRUE,Cc1[nH]ccc1NC(=O)CN(C)C(=O)[C@@H]1C[C@@H](C)C[C@@H]1C,TRUE,0.8943527964879001,2.4022200000000007,291.39500000000004,2,2,4,65.2,0,TRUE,3.6944505719874847
Cc1[nH]cc(C(=O)NC[C@H](C)Cc2cccc(OC(F)F)c2)c1C,-8.705,-7.831,-16.536,7,36876.473,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208AB0>,TRUE,Cc1[nH]cc(C(=O)NC[C@H](C)Cc2cccc(OC(F)F)c2)c1C,TRUE,0.8069904838331783,3.841540000000003,336.382,2,2,7,54.120000000000005,0,TRUE,2.972040070713573
Cc1[nH]ccc1C[NH+](Cc1ccc(Br)o1)C[C@@H]1CCCCO1,-7.775,-7.738,-15.513,7,36876.473,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208B10>,TRUE,Cc1[nH]ccc1C[NH+](Cc1ccc(Br)o1)C[C@@H]1CCCCO1,TRUE,0.823609881495246,2.832820000000001,368.2950000000002,2,2,6,42.60000000000001,0,TRUE,4.546598219490905
Cc1[nH]cc2c1CN(CCCC[NH+]1CCCC1)CC2,-7.496,-7.233,-14.729,7,36876.473,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208B70>,TRUE,Cc1[nH]cc2c1CN(CCCC[NH+]1CCCC1)CC2,TRUE,0.763946145710785,1.1401199999999998,262.42099999999994,2,1,5,23.47,0,TRUE,4.1685744929750665
Cc1[nH]cc(C(=O)N[C@@H](C)c2ccccc2)c1C,-8.454,-7.65,-16.104,7,36876.473,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208BD0>,TRUE,Cc1[nH]cc(C(=O)N[C@@H](C)c2ccccc2)c1C,TRUE,0.8530062583909125,3.1225400000000016,242.322,2,1,3,44.89,0,TRUE,2.5181483430651195
Cc1[nH]ccc1C(=O)NCCOc1ccc2occc2c1,-8.079,-7.842,-15.921,7,36876.473,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208C30>,TRUE,Cc1[nH]ccc1C(=O)NCCOc1ccc2occc2c1,TRUE,0.7078704755859062,2.878120000000001,284.315,2,3,5,67.26,0,TRUE,2.493636810848312
Cc1[nH]cc2c1[C@H](C#N)C(=O)N(c1ncccn1)[C@@H]2c1cccc([N+](=O)[O-])c1,-9.312,-7.947,-17.259,7,36876.473,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208C90>,TRUE,Cc1[nH]cc2c1[C@H](C#N)C(=O)N(c1ncccn1)[C@@H]2c1cccc([N+](=O)[O-])c1,TRUE,0.5542233971303857,2.7647000000000013,374.3600000000001,1,6,3,128.81,0,TRUE,3.802309807770122
Cc1[nH]ccc1-c1ccc(NC(=O)C(=O)Nc2cccc(CC(N)=O)c2)cc1,-10.272,-9.79,-20.062,7,36876.473,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208CF0>,TRUE,Cc1[nH]ccc1-c1ccc(NC(=O)C(=O)Nc2cccc(CC(N)=O)c2)cc1,TRUE,0.5127420360119376,2.5951200000000005,376.41600000000017,4,3,5,117.07999999999998,0,TRUE,2.296495373289732
Cc1[nH]cc2c1CCC[C@H]2[NH2+][C@@H]1CC(=O)N(c2ccc(Br)cc2)C1,-9.617,-8.665,-18.282,7,36876.473,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208D50>,TRUE,Cc1[nH]cc2c1CCC[C@H]2[NH2+][C@@H]1CC(=O)N(c2ccc(Br)cc2)C1,TRUE,0.8336565479728743,2.831920000000001,389.31700000000006,2,1,3,52.71,0,TRUE,4.234394675073431
Fc1cc(Oc2cncc3ccccc23)ccc1Cl,-8.907,-8.531,-17.438,9,36911.383,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208DB0>,TRUE,Fc1cc(Oc2cncc3ccccc23)ccc1Cl,TRUE,0.6677180689971504,4.819600000000002,273.694,0,2,2,22.12,0,TRUE,1.983120272195848
Fc1cc(Oc2cnccn2)ccc1OCC(F)(F)F,-7.459,-7.392,-14.851,9,36911.383,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208E10>,TRUE,Fc1cc(Oc2cnccn2)ccc1OCC(F)(F)F,TRUE,0.8092380948778511,3.349100000000001,288.2,0,4,4,44.24000000000001,0,TRUE,2.312600960226604
Fc1cc(Cl)c(C[NH+]2CCC(Oc3ccc(N4CCOC4=O)cc3)CC2)cc1Br,-10.376,-8.837,-19.213,8,36986.63,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208E70>,TRUE,O=C1OCCN1c1ccc(OC2CC[NH+](Cc3cc(Br)c(F)cc3Cl)CC2)cc1,TRUE,0.6562990597655364,3.824500000000003,484.77300000000025,1,3,5,43.21000000000001,0,TRUE,3.5232617704554245
Fc1cc(Cl)ccc1CNCc1ccccn1,-7.579,-6.863,-14.442,8,36986.63,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208ED0>,TRUE,Fc1cc(Cl)ccc1CNCc1ccccn1,TRUE,0.901707817746092,3.163900000000001,250.704,1,2,4,24.92,0,TRUE,1.86512749235861
Fc1cc(Cl)cc(S(=O)(=O)Nc2ccc3c(c2)OCCO3)c1,-9.4,-8.726,-18.126,8,36986.63,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208F30>,TRUE,O=S(=O)(Nc1ccc2c(c1)OCCO2)c1cc(F)cc(Cl)c1,TRUE,0.9299212995633108,3.051100000000001,343.76300000000015,1,4,3,64.63000000000001,0,TRUE,2.1294270792711245
Fc1cc([N+](=O)[O-])cnc1Nc1ccccc1Cl,-7.893,-8.238,-16.131,8,37053.007,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED208F90>,TRUE,O=[N+]([O-])c1cnc(Nc2ccccc2Cl)c(F)c1,TRUE,0.6822379491692749,3.525900000000001,267.64700000000005,1,4,3,68.06,0,TRUE,2.148051733684221
Fc1cc([N+](=O)[O-])ccc1C(=O)N1C[C@H](O)C[C@@H]1c1ccc(F)cc1,-9.882,-9.082,-18.964,8,37053.007,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209030>,TRUE,O=C(c1ccc([N+](=O)[O-])cc1F)N1C[C@H](O)C[C@@H]1c1ccc(F)cc1,TRUE,0.6828326052145112,2.8211000000000013,348.305,1,4,3,83.68,0,TRUE,2.978098057092831
Fc1cc([N+](=O)[O-])ccc1NC[C@@H]1CCCO1,-7.073,-7.039,-14.112,8,37053.007,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209090>,TRUE,O=[N+]([O-])c1ccc(NC[C@@H]2CCCO2)c(F)c1,TRUE,0.6475924850178688,2.3248,240.23399999999995,1,4,4,64.4,0,TRUE,2.567291768144532
Fc1cc([N+](=O)[O-])ccc1N1CCOC[C@@H]1C1CC1,-8.562,-8.109,-16.671,8,37053.007,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2090F0>,TRUE,O=[N+]([O-])c1ccc(N2CCOC[C@@H]2C2CC2)c(F)c1,TRUE,0.6221700935650732,2.3491,266.272,0,4,3,55.61,0,TRUE,2.8847981682900308
Fc1cc(Oc2ncccc2Cn2cncn2)nc(Cl)c1,-8.428,-7.783,-16.211,10,37166.513,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209150>,TRUE,Fc1cc(Cl)nc(Oc2ncccc2Cn2cncn2)c1,TRUE,0.6933641873692977,2.7012,305.70000000000005,0,6,4,65.72,0,TRUE,2.7371679583892945
Fc1cc(Oc2ncnc(NCCc3ccccc3)c2)cc(Cl)c1O,-9.326,-8.643,-17.969,10,37166.513,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2091B0>,TRUE,Oc1c(F)cc(Oc2cc(NCCc3ccccc3)ncn2)cc1Cl,TRUE,0.6814934280980841,4.421600000000002,359.788,2,5,6,67.27000000000001,0,TRUE,2.3162858515612577
Fc1cc(Oc2coc(-c3ccccn3)n2)c(C(C)=O)cc1O,-8.398,-8.617,-17.015,10,37166.513,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209210>,TRUE,CC(=O)c1cc(O)c(F)cc1Oc1coc(-c2ccccn2)n1,TRUE,0.7408495415856637,3.5762000000000023,314.27200000000005,1,6,4,85.45,0,TRUE,2.7196806013762007
Fc1cc(Oc2ncccc2Oc2ccccc2)c([N+](=O)[O-])cc1F,-9.052,-8.864,-17.916,10,37166.513,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209270>,TRUE,O=[N+]([O-])c1cc(F)c(F)cc1Oc1ncccc1Oc1ccccc1,TRUE,0.4883222803000754,4.8526000000000025,344.2730000000001,0,5,5,74.49,0,TRUE,2.2341589284843355
N[C@@H](C(=O)Nc1nnns1)C(=O)OCC(F)(F)F,-6.796,-7.069,-13.865,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2092D0>,TRUE,N[C@@H](C(=O)Nc1nnns1)C(=O)OCC(F)(F)F,TRUE,0.554226387805639,-0.6956,285.20699999999994,2,8,4,120.09000000000002,0,TRUE,3.700137727680504
N[C@@H]([S@@](=O)CCC(=O)N1CCCCC1)c1ccsc1,-6.88,-7.016,-13.896,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209330>,TRUE,N[C@H](c1ccsc1)[S@@](=O)CCC(=O)N1CCCCC1,TRUE,0.9024804658911656,1.8567,300.449,1,4,5,63.400000000000006,0,TRUE,3.60415529621328
N[C@@H](Nc1ncc([N+](=O)[O-])cc1F)[C@H]1CSCCS1,-6.892,-6.822,-13.714,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209390>,TRUE,N[C@@H](Nc1ncc([N+](=O)[O-])cc1F)[C@H]1CSCCS1,TRUE,0.4961967062997283,1.6741999999999997,304.37200000000007,2,7,4,94.08,0,TRUE,4.189887952236502
N[C@@H]([C@@H]1CCO[C@H]1C(=O)[O-])c1ccc(Cl)cc1,-7.063,-7.09,-14.153,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2093F0>,TRUE,N[C@H](c1ccc(Cl)cc1)[C@@H]1CCO[C@H]1C(=O)[O-],TRUE,0.8521144523512227,0.4948000000000001,254.693,1,4,3,75.38,0,TRUE,3.907321168851122
N[C@@H](Sc1nnc(-c2ccco2)n1C1CC1)C(=O)N(C)Cc1ccc(F)cc1F,-8.754,-8.606,-17.36,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209450>,TRUE,CN(Cc1ccc(F)cc1F)C(=O)[C@@H](N)Sc1nnc(-c2ccco2)n1C1CC1,TRUE,0.4673029291761392,3.186700000000002,419.45700000000016,1,7,7,90.18,0,TRUE,3.2446722659448586
N[C@@H](/C=C/c1ccccc1)c1cn(-c2ccccc2)[nH+]c1-c1ccc(F)cc1,-10.74,-9.265,-20.005,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2094B0>,TRUE,N[C@@H](/C=C/c1ccccc1)c1cn(-c2ccccc2)[nH+]c1-c1ccc(F)cc1,TRUE,0.5382559946033965,4.810700000000003,370.4510000000001,1,2,5,45.09,0,TRUE,3.509482660610164
N[C@@H](CSc1cc(C(N)=O)ccc1F)c1ccncn1,-7.63,-7.695,-15.325,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209510>,TRUE,NC(=O)c1ccc(F)c(SC[C@H](N)c2ccncn2)c1,TRUE,0.8144088744150435,1.5067,292.33899999999994,2,5,5,94.89,0,TRUE,3.078604305871236
N[C@@H](c1[nH+]cccc1Nc1ccc(F)cc1Br)C(=O)[O-],-7.764,-7.969,-15.733,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209570>,TRUE,N[C@H](C(=O)[O-])c1[nH+]cccc1Nc1ccc(F)cc1Br,TRUE,0.8648565819343628,0.8956,340.15200000000004,2,4,4,92.32,0,TRUE,4.192752292884222
N[C@@H](Oc1ccc2c(c1)OCO2)C(F)(F)F,-6.954,-6.681,-13.635,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2095D0>,TRUE,N[C@@H](Oc1ccc2c(c1)OCO2)C(F)(F)F,TRUE,0.7915409250880412,1.6412000000000002,235.16099999999992,1,4,2,53.71000000000001,0,TRUE,3.0271483994145445
N[C@@H](NC1=NN(c2ccccc2)C1)C(N)=S,-6.81,-6.875,-13.685,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209630>,TRUE,NC(=S)[C@@H](N)NC1=NN(c2ccccc2)C1,TRUE,0.5066910183450727,-0.0194,235.316,3,5,3,79.67,0,TRUE,3.4668456022117464
N[C@@H]([C@@H]1CCOC2(CCCCC2)C1)C1CC1,-7.86,-6.755,-14.615,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209690>,TRUE,N[C@H](C1CC1)[C@@H]1CCOC2(CCCCC2)C1,TRUE,0.7809917893438191,2.853200000000001,223.35999999999996,1,2,2,35.25,0,TRUE,4.088587999290901
N[C@@H](Sc1ccccc1)C(=O)NC1(c2ccccc2)CC1,-8.388,-7.647,-16.035,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2096F0>,TRUE,N[C@@H](Sc1ccccc1)C(=O)NC1(c2ccccc2)CC1,TRUE,0.6590271023786959,2.869000000000001,298.41100000000006,2,3,5,55.120000000000005,0,TRUE,2.831420537505375
N[C@@H](/C=C/c1ccc(F)cc1[N+](=O)[O-])c1c(F)cccc1F,-8.783,-8.452,-17.235,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209750>,TRUE,N[C@@H](/C=C/c1ccc(F)cc1[N+](=O)[O-])c1c(F)cccc1F,TRUE,0.6909509048379151,3.7253000000000016,308.259,1,3,4,69.16,0,TRUE,3.084960274259962
